Goodreads_books_31326+Goodreads_books_31648+Covers_38828,0.0
Goodreads_books_17368+Amazon_15279+Amazon_11897+Goodreads_books_32331,0.05
Covers_2967+Goodreads_books_945+Goodreads_books_32881,0.125
Goodreads_books_1229+Goodreads_books_13407+Covers_37413+Covers_3666,0.125
Covers_3495+Goodreads_books_4137+Goodreads_books_26341,0.14285714285714285
Goodreads_books_25363+Goodreads_books_38673+Covers_4644,0.14285714285714285
Goodreads_books_36678+Goodreads_books_29657+Amazon_10655+Goodreads_books_21111+Amazon_10734,0.15
Goodreads_books_26251+Covers_470+Goodreads_books_26122+Covers_1896,0.17857142857142858
Goodreads_books_19526+Covers_7293+Goodreads_books_19923+Goodreads_books_28930,0.17857142857142858
Covers_8827+Goodreads_books_25001+Goodreads_books_662,0.18518518518518517
Goodreads_books_32357+Amazon_3301+Covers_2073+Goodreads_books_16624+Amazon_16260,0.18666666666666668
Covers_2243+Goodreads_books_35891+Goodreads_books_5399,0.19047619047619047
Goodreads_books_18205+Goodreads_books_24673+Covers_5092,0.19047619047619047
Amazon_8692+Goodreads_books_21659+Amazon_5126+Goodreads_books_3593,0.2
Goodreads_books_31388+Goodreads_books_21069+Amazon_21069+Goodreads_books_31844+Amazon_15256+Goodreads_books_30681,0.20138888888888887
Goodreads_books_22031+Goodreads_books_24144+Covers_5566,0.20833333333333331
Goodreads_books_33753+Goodreads_books_19100+Covers_27370,0.20833333333333331
Goodreads_books_38493+Goodreads_books_3502+Covers_965,0.20833333333333331
Goodreads_books_32336+Goodreads_books_30658+Amazon_21074+Amazon_4924,0.20833333333333334
Goodreads_books_16490+Covers_6196+Goodreads_books_34471+Goodreads_books_3397,0.21428571428571427
Covers_27563+Goodreads_books_31761+Goodreads_books_30531+Covers_5946+Covers_1924+Goodreads_books_33454+Covers_40845+Covers_45381,0.21875
Covers_792+Covers_3042+Goodreads_books_25378+Goodreads_books_5388,0.21875
Covers_45866+Amazon_12003+Covers_4591+Amazon_4307,0.2222222222222222
Goodreads_books_33898+Goodreads_books_32993+Covers_39101+Covers_2531,0.2222222222222222
Amazon_4424+Amazon_10334+Goodreads_books_1086+Goodreads_books_14760,0.2222222222222222
Goodreads_books_33898+Goodreads_books_32993+Covers_39101+Goodreads_books_33058+Covers_2531+Covers_20955,0.2222222222222222
Goodreads_books_7477+Covers_34678+Amazon_17222+Amazon_17048+Covers_7449+Goodreads_books_30647+Covers_41021+Covers_5497,0.23484848484848483
Goodreads_books_1238+Goodreads_books_15037+Covers_3686,0.23809523809523808
Goodreads_books_14160+Covers_2281+Goodreads_books_16955,0.23809523809523808
Goodreads_books_2405+Goodreads_books_10583+Covers_3610,0.23809523809523808
Goodreads_books_21643+Goodreads_books_21957+Covers_357,0.23809523809523808
Covers_28113+Covers_30400+Covers_27990+Goodreads_books_34044+Covers_14921+Covers_13258+Amazon_5029+Covers_7358+Covers_7359+Goodreads_books_30445+Covers_17157+Covers_17883+Amazon_21054+Amazon_15348+Covers_45807+Goodreads_books_155,0.24315268065268061
Goodreads_books_20161+Goodreads_books_19370+Covers_18540+Covers_1274+Goodreads_books_2693,0.24444444444444446
Covers_1470+Goodreads_books_22438+Goodreads_books_38344+Covers_8623,0.25
Goodreads_books_30569+Goodreads_books_30525+Amazon_21273+Goodreads_books_30471+Amazon_10889+Goodreads_books_32352,0.25
Goodreads_books_2173+Covers_3415+Goodreads_books_2054,0.25
Goodreads_books_36618+Goodreads_books_27912+Amazon_10675+Amazon_10215,0.25
Goodreads_books_32169+Covers_27777+Covers_35486+Covers_21000+Covers_1412+Goodreads_books_34078+Covers_1234,0.25
Amazon_609+Goodreads_books_19932+Goodreads_books_32758+Amazon_14898,0.25
Goodreads_books_18785+Covers_824+Covers_2423+Goodreads_books_28783,0.25
Goodreads_books_338+Covers_5264+Goodreads_books_28127,0.25
Covers_4527+Goodreads_books_20563+Covers_4532+Goodreads_books_21906,0.25
Goodreads_books_33093+Amazon_4521+Amazon_15225+Goodreads_books_33748+Goodreads_books_34317+Amazon_4793+Amazon_4819+Amazon_21253+Amazon_20839+Amazon_4868+Goodreads_books_21066+Goodreads_books_33771,0.2506493506493506
Covers_34587+Goodreads_books_36794+Covers_11666+Covers_3101+Amazon_20904+Covers_6443+Covers_17406+Amazon_4747+Goodreads_books_31397+Goodreads_books_35992+Goodreads_books_30413+Covers_36497+Covers_36233+Goodreads_books_30910+Amazon_21233+Covers_15464+Covers_22554,0.2508276037687802
Amazon_10968+Goodreads_books_28825+Covers_4940+Goodreads_books_28462+Goodreads_books_28285+Goodreads_books_5590+Amazon_10691+Amazon_10463+Goodreads_books_28688+Goodreads_books_29008+Goodreads_books_28620+Goodreads_books_28541+Amazon_10614+Goodreads_books_28398+Amazon_10921+Goodreads_books_28883,0.25476641414141415
Amazon_4545+Goodreads_books_31216+Amazon_15039+Amazon_4575+Goodreads_books_30799,0.25555555555555554
Goodreads_books_3849+Goodreads_books_3429+Goodreads_books_3071+Goodreads_books_39181+Amazon_10365+Covers_49803+Goodreads_books_3224+Goodreads_books_3430+Amazon_10910+Goodreads_books_3484,0.25996031746031745
Goodreads_books_20621+Goodreads_books_21643+Covers_860+Covers_3426+Goodreads_books_21329+Goodreads_books_24832+Covers_5049+Goodreads_books_20967+Goodreads_books_21957+Covers_1786+Covers_357+Covers_7997,0.26041666666666663
Covers_4859+Goodreads_books_18215+Covers_2140+Covers_2141+Goodreads_books_23289+Covers_3414+Goodreads_books_21387,0.26530612244897955
Covers_34854+Covers_27414+Covers_46954+Goodreads_books_35868+Goodreads_books_27796+Covers_12902+Covers_6664,0.2653061224489796
Goodreads_books_8842+Amazon_21236+Amazon_21133+Amazon_4539+Goodreads_books_30395,0.26666666666666666
Amazon_10968+Goodreads_books_5590+Amazon_10691+Amazon_10463+Goodreads_books_29008+Goodreads_books_28398+Covers_4940+Goodreads_books_28883,0.2699404761904762
Goodreads_books_19555+Goodreads_books_15093+Goodreads_books_18669+Covers_4860+Covers_4089+Goodreads_books_15851+Covers_3414+Covers_4866+Covers_4049+Goodreads_books_11049+Covers_1182+Goodreads_books_9707+Goodreads_books_23289+Goodreads_books_22294+Goodreads_books_21387+Covers_4859+Covers_3428+Goodreads_books_14295+Goodreads_books_20312+Covers_2139+Goodreads_books_17125+Goodreads_books_22016+Goodreads_books_18215+Goodreads_books_22539+Goodreads_books_19107+Goodreads_books_20679+Goodreads_books_21701+Goodreads_books_12276+Goodreads_books_22838+Goodreads_books_13383+Goodreads_books_8288+Covers_3291+Covers_2140+Covers_2141+Goodreads_books_15119+Goodreads_books_19937+Covers_2918+Goodreads_books_17718+Goodreads_books_21032,0.2704326923076923
Goodreads_books_12208+Goodreads_books_13478+Covers_867+Goodreads_books_15189+Goodreads_books_6630,0.2714285714285714
Goodreads_books_25718+Amazon_10639+Covers_5857+Goodreads_books_38548+Amazon_10157+Goodreads_books_2981+Goodreads_books_29090+Amazon_10125+Goodreads_books_4242+Covers_6005+Goodreads_books_32780+Amazon_10966,0.2722222222222222
Amazon_7442+Amazon_7387+Goodreads_books_6367+Goodreads_books_8245,0.2727272727272727
Covers_5561+Goodreads_books_30476+Goodreads_books_33885+Covers_25123,0.2777777777777778
Amazon_13484+Amazon_12859+Amazon_13003+Amazon_17355+Goodreads_books_31316+Amazon_13005+Amazon_12940+Goodreads_books_35676,0.2777777777777778
Covers_2838+Goodreads_books_37228+Covers_3344+Goodreads_books_3719,0.28125
Goodreads_books_20920+Covers_4024+Goodreads_books_36055+Covers_1086+Covers_1631+Amazon_13062+Goodreads_books_33870+Goodreads_books_38642+Goodreads_books_36758+Amazon_13462+Goodreads_books_36899+Amazon_15500+Amazon_13386+Amazon_21154+Amazon_13259,0.2819444444444444
Covers_46914+Covers_221+Covers_28844+Goodreads_books_305+Covers_3795+Goodreads_books_27646+Goodreads_books_4664,0.2857142857142857
Goodreads_books_4151+Goodreads_books_18737+Covers_5899+Covers_2352,0.2857142857142857
Goodreads_books_3826+Goodreads_books_12225+Covers_1021+Covers_5486,0.2857142857142857
Goodreads_books_26482+Covers_5056+Covers_5401+Goodreads_books_26766+Covers_2521,0.2857142857142857
